id,name,age,salary
377,User_377_1496,,35462
378,User_378_1496,27,42180
379,User_379_1496,23,47759
380,User_380_1496,24,43185
381,User_381_1496,26,5138
382,User_382_1496,25,49112
383,User_383_1496,50,42592
384,User_384_1496,49,47871
385,User_385_1496,49,41413
386,User_386_1496,39,3802
387,User_387_1496,92,4172
388,User_388_1496,25,24921
389,User_389_1496,31,13890
390,User_390_1496,22,6562
391,User_391_1496,40,15849
392,User_392_1496,44,31686
393,User_393_1496,34,
394,User_394_1496,57,38691
395,User_395_1496,,9408
396,User_396_1496,50,17352
397,User_397_1496,50,24080
398,User_398_1496,35,25010
399,User_399_1496,23,16473
400,User_400_1496,51,32025
401,User_401_1496,46,13600
402,User_402_1496,,18548
403,User_403_1496,39,27144
404,User_404_1496,18,49836
405,User_405_1496,46,45943
406,User_406_1496,59,13127
407,User_407_1496,57,43544
408,User_408_1496,47,19014
409,User_409_1496,54,37275
410,User_410_1496,41,42769
411,User_411_1496,29,19105
412,User_412_1496,58,30793
413,User_413_1496,29,33033
414,User_414_1496,135,8998
415,User_415_1496,53,42876
416,User_416_1496,25,43504
417,User_417_1496,43,29270
418,User_418_1496,59,48910
419,User_419_1496,49,25723
420,User_420_1496,46,3461
421,User_421_1496,47,22241
422,User_422_1496,54,14474
423,User_423_1496,24,37117
424,User_424_1496,45,
425,User_425_1496,54,42703
426,User_426_1496,45,8795
427,User_427_1496,57,34418
428,User_428_1496,37,3781
429,User_429_1496,53,8099
430,User_430_1496,58,20084
431,User_431_1496,54,28548
432,User_432_1496,56,4211
433,User_433_1496,22,49979
434,User_434_1496,33,22185
435,User_435_1496,23,47255
436,User_436_1496,54,41927
437,User_437_1496,0,13761
438,User_438_1496,29,
439,User_439_1496,35,41738
440,User_440_1496,57,10636
441,User_441_1496,41,46287
442,User_442_1496,42,5840
443,User_443_1496,49,12414
444,User_444_1496,28,
445,User_445_1496,60,39546
446,User_446_1496,38,41034
447,User_447_1496,22,14943
448,User_448_1496,44,26445
449,User_449_1496,28,22184
450,User_450_1496,38,32752
451,User_451_1496,52,36040
452,User_452_1496,20,38809
453,User_453_1496,26,24430
454,User_454_1496,31,21430
455,User_455_1496,19,
456,User_456_1496,20,8611
457,User_457_1496,54,28891
458,User_458_1496,50,41523
459,User_459_1496,37,39824
460,User_460_1496,35,28638
461,User_461_1496,28,33895
462,User_462_1496,37,27292
463,User_463_1496,51,33072
464,User_464_1496,50,34016
465,User_465_1496,36,34612
466,User_466_1496,43,32570
467,User_467_1496,41,28008
468,User_468_1496,46,40977
469,User_469_1496,32,41998
470,User_470_1496,30,45689
471,User_471_1496,23,15443
472,User_472_1496,36,8730
473,User_473_1496,42,29880
474,User_474_1496,25,6766
475,User_475_1496,,10354
476,User_476_1496,36,46236
477,User_477_1496,58,4794
478,User_478_1496,25,32405
479,User_479_1496,113,34852
480,User_480_1496,44,37453
481,User_481_1496,15,24321
482,User_482_1496,34,31306
483,User_483_1496,,21830
484,User_484_1496,27,9944
485,User_485_1496,45,48924
486,User_486_1496,33,14283
487,User_487_1496,58,30748
488,User_488_1496,24,40990
489,User_489_1496,38,49498
490,User_490_1496,36,22538
491,User_491_1496,34,29814
492,User_492_1496,38,10038
493,User_493_1496,57,18973
494,User_494_1496,23,19542
495,User_495_1496,56,
496,User_496_1496,35,25198
497,User_497_1496,33,41592
498,User_498_1496,34,
499,User_499_1496,46,3244
500,User_500_1496,21,23974
501,User_501_1496,32,20797
502,User_502_1496,48,39606
503,User_503_1496,23,25911
504,User_504_1496,195,31181
505,User_505_1496,53,38269
506,User_506_1496,-1,28532
507,User_507_1496,37,19971
508,User_508_1496,41,26302
509,User_509_1496,19,32769
510,User_510_1496,19,18972
511,User_511_1496,26,11599
512,User_512_1496,40,23389
513,User_513_1496,46,16496
514,User_514_1496,21,31270
515,User_515_1496,58,21026
516,User_516_1496,21,18931
517,User_517_1496,44,21166
518,User_518_1496,58,10020
519,User_519_1496,37,9768
520,User_520_1496,54,42929
521,User_521_1496,52,30889
522,User_522_1496,45,28436
523,User_523_1496,53,39505
524,User_524_1496,30,27186
525,User_525_1496,56,24324
526,User_526_1496,124,35488
527,User_527_1496,42,13911
528,User_528_1496,,48314
529,User_529_1496,55,11926
530,User_530_1496,20,11253
531,User_531_1496,20,27169
532,User_532_1496,,38858
533,User_533_1496,25,13638
534,User_534_1496,17,46810
535,User_535_1496,20,33860
536,User_536_1496,,7897
537,User_537_1496,47,31136
538,User_538_1496,51,9197
539,User_539_1496,20,15353
540,User_540_1496,42,34149
541,User_541_1496,38,45216
542,User_542_1496,49,23887
543,User_543_1496,183,44537
544,User_544_1496,55,33911
545,User_545_1496,49,35665
546,User_546_1496,46,32619
547,User_547_1496,30,21082
548,User_548_1496,53,30346
549,User_549_1496,37,32962
550,User_550_1496,47,9916
551,User_551_1496,19,18695
552,User_552_1496,36,22249
553,User_553_1496,36,26884
554,User_554_1496,24,42706
555,User_555_1496,37,
556,User_556_1496,181,3409
557,User_557_1496,32,23291
558,User_558_1496,28,11089
559,User_559_1496,50,48841
560,User_560_1496,27,14599
561,User_561_1496,34,38311
562,User_562_1496,49,
563,User_563_1496,23,22806
564,User_564_1496,42,5565
565,User_565_1496,45,29646
566,User_566_1496,39,
567,User_567_1496,43,26584
568,User_568_1496,,44520
569,User_569_1496,19,12905
570,User_570_1496,43,3654
571,User_571_1496,23,15901
572,User_572_1496,50,31139
573,User_573_1496,58,46851
574,User_574_1496,49,13770
575,User_575_1496,28,18805
576,User_576_1496,36,34331
577,User_577_1496,28,20415
578,User_578_1496,40,21497
579,User_579_1496,169,42884
580,User_580_1496,18,29600
581,User_581_1496,34,42941
582,User_582_1496,53,49864
583,User_583_1496,28,25542
584,User_584_1496,33,47070
585,User_585_1496,51,14206
586,User_586_1496,18,28584
587,User_587_1496,19,16849
588,User_588_1496,33,8279
589,User_589_1496,41,43731
590,User_590_1496,,40924
591,User_591_1496,25,37219
592,User_592_1496,27,40040
593,User_593_1496,40,28741
594,User_594_1496,20,5480
595,User_595_1496,23,42812
596,User_596_1496,26,32953
597,User_597_1496,28,6817
598,User_598_1496,21,42023
599,User_599_1496,32,43240
600,User_600_1496,24,20082
601,User_601_1496,21,6576
602,User_602_1496,57,15907
603,User_603_1496,56,33835
604,User_604_1496,37,25862
605,User_605_1496,31,19928
606,User_606_1496,,44355
607,User_607_1496,44,4383
608,User_608_1496,37,32669
609,User_609_1496,22,45406
610,User_610_1496,53,36431
611,User_611_1496,51,
612,User_612_1496,45,4627
613,User_613_1496,58,24681
614,User_614_1496,59,32856
615,User_615_1496,32,15425
616,User_616_1496,56,45771
617,User_617_1496,27,40692
618,User_618_1496,42,8451
619,User_619_1496,44,7995
620,User_620_1496,57,30776
621,User_621_1496,44,6731
622,User_622_1496,45,34503
623,User_623_1496,29,18184
624,User_624_1496,58,15722
625,User_625_1496,58,39891
626,User_626_1496,25,35939
627,User_627_1496,39,31223
628,User_628_1496,60,29382
629,User_629_1496,55,48363
630,User_630_1496,54,17915
631,User_631_1496,19,18625
632,User_632_1496,25,45195
633,User_633_1496,51,8729
634,User_634_1496,35,40471
635,User_635_1496,,16679
636,User_636_1496,26,24467
637,User_637_1496,32,44086
638,User_638_1496,,48754
639,User_639_1496,26,33713
640,User_640_1496,18,47010
641,User_641_1496,38,8015
642,User_642_1496,60,8439
643,User_643_1496,36,19300
644,User_644_1496,25,31701
645,User_645_1496,41,24597
646,User_646_1496,37,35892
647,User_647_1496,50,8273
648,User_648_1496,49,20166
649,User_649_1496,58,13245
650,User_650_1496,29,32588
651,User_651_1496,44,3176
652,User_652_1496,57,41489
653,User_653_1496,48,40438
654,User_654_1496,42,5857
655,User_655_1496,36,5211
656,User_656_1496,49,33716
657,User_657_1496,24,31123
658,User_658_1496,5,32727
659,User_659_1496,25,31584
660,User_660_1496,29,42898
661,User_661_1496,36,7781
662,User_662_1496,18,22959
663,User_663_1496,49,11125
664,User_664_1496,30,32528
665,User_665_1496,40,40786
666,User_666_1496,30,33644
667,User_667_1496,26,46160
668,User_668_1496,148,23579
669,User_669_1496,36,27996
670,User_670_1496,91,9340
671,User_671_1496,42,47888
672,User_672_1496,53,33483
673,User_673_1496,31,18896
674,User_674_1496,37,41491
675,User_675_1496,21,20899
676,User_676_1496,58,26431
677,User_677_1496,39,
678,User_678_1496,46,25447
679,User_679_1496,25,20717
680,User_680_1496,42,18001
681,User_681_1496,25,
682,User_682_1496,38,39424
683,User_683_1496,18,23627
684,User_684_1496,34,30971
685,User_685_1496,19,14022
686,User_686_1496,37,9588
687,User_687_1496,25,36418
688,User_688_1496,49,28314
689,User_689_1496,,9259
690,User_690_1496,25,21971
691,User_691_1496,23,10184
692,User_692_1496,37,
693,User_693_1496,23,26388
694,User_694_1496,27,18731
695,User_695_1496,57,6422
696,User_696_1496,38,9295
697,User_697_1496,48,19766
698,User_698_1496,59,37254
699,User_699_1496,41,15167
700,User_700_1496,43,49042
701,User_701_1496,53,32573
702,User_702_1496,,27158
703,User_703_1496,34,16385
704,User_704_1496,54,15744
705,User_705_1496,117,21540
706,User_706_1496,56,8906
707,User_707_1496,43,
708,User_708_1496,18,7317
709,User_709_1496,30,29621
710,User_710_1496,26,30150
711,User_711_1496,59,15076
712,User_712_1496,55,31298
713,User_713_1496,54,22080
714,User_714_1496,46,49774
715,User_715_1496,3,6059
716,User_716_1496,19,22428
717,User_717_1496,34,37647
718,User_718_1496,34,35126
719,User_719_1496,31,38017
720,User_720_1496,34,7436
721,User_721_1496,47,18368
722,User_722_1496,59,8576
723,User_723_1496,31,46768
724,User_724_1496,125,40699
725,User_725_1496,43,32334
726,User_726_1496,58,46286
727,User_727_1496,32,30393
728,User_728_1496,25,45346
729,User_729_1496,41,42356
730,User_730_1496,29,20294
731,User_731_1496,32,9138
732,User_732_1496,,14557
733,User_733_1496,27,21489
734,User_734_1496,42,5368
735,User_735_1496,24,31750
736,User_736_1496,31,22290
737,User_737_1496,21,33637
738,User_738_1496,40,45967
739,User_739_1496,31,5454
740,User_740_1496,48,3604
741,User_741_1496,33,3738
742,User_742_1496,32,29416
743,User_743_1496,48,21052
744,User_744_1496,54,41453
745,User_745_1496,24,39985
746,User_746_1496,56,23275
747,User_747_1496,55,44875
748,User_748_1496,35,9197
749,User_749_1496,55,7611
750,User_750_1496,23,41222
751,User_751_1496,40,6616
752,User_752_1496,55,4590
753,User_753_1496,30,26552
754,User_754_1496,34,35925
755,User_755_1496,40,24396
756,User_756_1496,31,28310
757,User_757_1496,49,39705
758,User_758_1496,43,6605
759,User_759_1496,38,35266
760,User_760_1496,45,16819
761,User_761_1496,28,36572
762,User_762_1496,37,35140
763,User_763_1496,42,8965
764,User_764_1496,57,30504
765,User_765_1496,45,24133
766,User_766_1496,37,41016
767,User_767_1496,56,9277
768,User_768_1496,25,32656
769,User_769_1496,53,46383
770,User_770_1496,49,39289
771,User_771_1496,34,20539
772,User_772_1496,40,3348
773,User_773_1496,49,40200
774,User_774_1496,56,13506
775,User_775_1496,28,22061
776,User_776_1496,36,
777,User_777_1496,32,46254
778,User_778_1496,39,40883
779,User_779_1496,44,6917
780,User_780_1496,51,44892
781,User_781_1496,46,45510
782,User_782_1496,43,34363
783,User_783_1496,27,
784,User_784_1496,30,24238
785,User_785_1496,37,
786,User_786_1496,21,30008
787,User_787_1496,19,10582
788,User_788_1496,23,34100
789,User_789_1496,36,44038
790,User_790_1496,54,39588
791,User_791_1496,44,27422
792,User_792_1496,32,14030
793,User_793_1496,29,13573
794,User_794_1496,54,10404
795,User_795_1496,30,45005
796,User_796_1496,48,19946
797,User_797_1496,52,26562
798,User_798_1496,28,41914
799,User_799_1496,,40149
800,User_800_1496,27,42265
801,User_801_1496,29,6165
802,User_802_1496,20,13248
803,User_803_1496,45,19818
804,User_804_1496,29,17435
805,User_805_1496,33,13264
806,User_806_1496,59,34306
807,User_807_1496,44,33047
808,User_808_1496,59,45809
809,User_809_1496,71,35477
810,User_810_1496,46,37730
811,User_811_1496,43,25771
812,User_812_1496,32,35936
813,User_813_1496,34,49086
814,User_814_1496,19,32971
815,User_815_1496,36,47267
816,User_816_1496,52,
817,User_817_1496,44,
818,User_818_1496,57,23182
819,User_819_1496,53,11614
820,User_820_1496,52,44292
821,User_821_1496,47,39414
822,User_822_1496,30,22213
823,User_823_1496,25,13837
824,User_824_1496,57,48057
825,User_825_1496,46,32873
826,User_826_1496,40,6294
827,User_827_1496,36,16290
828,User_828_1496,38,44170
829,User_829_1496,24,38445
830,User_830_1496,34,11389
831,User_831_1496,48,21845
832,User_832_1496,44,35711
833,User_833_1496,45,18451
834,User_834_1496,47,8638
835,User_835_1496,28,10945
836,User_836_1496,56,22385
837,User_837_1496,21,3438
838,User_838_1496,40,41366
839,User_839_1496,1,4826
840,User_840_1496,163,32087
841,User_841_1496,48,6699
842,User_842_1496,42,26866
843,User_843_1496,26,30255
844,User_844_1496,60,22857
845,User_845_1496,22,47785
846,User_846_1496,51,44751
847,User_847_1496,,18137
848,User_848_1496,22,21879
849,User_849_1496,19,34128
850,User_850_1496,30,3591
851,User_851_1496,148,5452
852,User_852_1496,51,8393
853,User_853_1496,42,47788
854,User_854_1496,35,25149
855,User_855_1496,30,24512
856,User_856_1496,37,16300
857,User_857_1496,19,30971
858,User_858_1496,30,21367
859,User_859_1496,29,6025
860,User_860_1496,31,31958
861,User_861_1496,46,3079
862,User_862_1496,48,24542
863,User_863_1496,25,36692
864,User_864_1496,60,15336
865,User_865_1496,35,21749
866,User_866_1496,58,30823
867,User_867_1496,33,34990
868,User_868_1496,47,28844
869,User_869_1496,53,16706
870,User_870_1496,46,3059
871,User_871_1496,22,6369
872,User_872_1496,20,42700
873,User_873_1496,44,46862
874,User_874_1496,53,5228
875,User_875_1496,49,
876,User_876_1496,,12070
877,User_877_1496,32,27083
878,User_878_1496,33,20872
879,User_879_1496,57,45064
880,User_880_1496,20,10553
881,User_881_1496,27,7824
882,User_882_1496,56,34004
883,User_883_1496,23,15707
884,User_884_1496,19,14601
885,User_885_1496,22,46232
886,User_886_1496,22,7528
887,User_887_1496,21,14185
888,User_888_1496,19,42156
889,User_889_1496,44,10623
890,User_890_1496,37,42400
891,User_891_1496,21,46937
892,User_892_1496,54,6555
893,User_893_1496,50,40859
894,User_894_1496,32,44927
895,User_895_1496,47,8038
896,User_896_1496,36,12989
897,User_897_1496,34,21545
898,User_898_1496,47,
899,User_899_1496,18,14618
900,User_900_1496,40,25986
901,User_901_1496,29,38870
902,User_902_1496,50,43764
903,User_903_1496,37,8688
904,User_904_1496,42,42018
905,User_905_1496,162,33782
906,User_906_1496,24,5611
907,User_907_1496,52,12119
908,User_908_1496,58,41113
909,User_909_1496,45,10692
910,User_910_1496,28,47833
911,User_911_1496,33,38533
912,User_912_1496,28,6258
913,User_913_1496,40,35459
914,User_914_1496,58,25325
915,User_915_1496,18,6319
916,User_916_1496,32,4440
917,User_917_1496,27,43258
918,User_918_1496,52,15772
919,User_919_1496,41,29061
920,User_920_1496,26,27142
921,User_921_1496,45,8319
922,User_922_1496,18,22471
923,User_923_1496,,3578
924,User_924_1496,50,36735
925,User_925_1496,36,38824
926,User_926_1496,51,32345
927,User_927_1496,27,23600
928,User_928_1496,27,3930
929,User_929_1496,54,48639
930,User_930_1496,22,25265
931,User_931_1496,45,4170
932,User_932_1496,44,42308
933,User_933_1496,29,35832
934,User_934_1496,39,45152
935,User_935_1496,18,13793
936,User_936_1496,33,4753
937,User_937_1496,,40795
938,User_938_1496,55,24450
939,User_939_1496,58,5541
940,User_940_1496,54,16384
941,User_941_1496,26,42579
942,User_942_1496,44,26810
943,User_943_1496,41,42438
944,User_944_1496,56,4443
945,User_945_1496,51,31116
946,User_946_1496,54,27430
947,User_947_1496,37,42830
948,User_948_1496,52,
949,User_949_1496,,24277
950,User_950_1496,56,8427
951,User_951_1496,42,28751
952,User_952_1496,49,19340
953,User_953_1496,,31662
954,User_954_1496,,31338
955,User_955_1496,36,44877
956,User_956_1496,23,31331
957,User_957_1496,28,29408
958,User_958_1496,27,6914
959,User_959_1496,27,28601
960,User_960_1496,42,30576
961,User_961_1496,41,44793
962,User_962_1496,21,17044
963,User_963_1496,44,34760
964,User_964_1496,20,9997
965,User_965_1496,49,33544
966,User_966_1496,45,35324
967,User_967_1496,82,27232
968,User_968_1496,34,6658
969,User_969_1496,19,29805
970,User_970_1496,28,5941
971,User_971_1496,40,25843
972,User_972_1496,58,38575
973,User_973_1496,23,39796
974,User_974_1496,59,12596
975,User_975_1496,25,4420
976,User_976_1496,43,27198
977,User_977_1496,25,42032
978,User_978_1496,29,20102
979,User_979_1496,35,19554
980,User_980_1496,29,3114
981,User_981_1496,49,6209
982,User_982_1496,58,38169
983,User_983_1496,45,22148
984,User_984_1496,28,18283
985,User_985_1496,53,32437
986,User_986_1496,55,4969
987,User_987_1496,50,48633
988,User_988_1496,60,36674
989,User_989_1496,38,22445
990,User_990_1496,29,24131
991,User_991_1496,48,40459
992,User_992_1496,51,20383
993,User_993_1496,21,18547
994,User_994_1496,53,22683
995,User_995_1496,21,9269
996,User_996_1496,51,27406
997,User_997_1496,30,31754
998,User_998_1496,100,46553
999,User_999_1496,23,41919
1000,User_1000_1496,37,18092
1001,User_1001_1496,27,17545
1002,User_1002_1496,32,3406
1003,User_1003_1496,34,44085
1004,User_1004_1496,42,6936
1005,User_1005_1496,-9,15339
1006,User_1006_1496,34,
1007,User_1007_1496,58,18177
